REF_AREA,TIME_PERIOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,war_nextYear
BDI,1978,11.979885016304241,-0.9207052484961544,-4.482060815485706,1.027938472783727,3.2913452577850535,0.32380213802516916,1.5556184701554079,-0.040212182254225765,-0.578941505484221,0.9117544509607205,1.2010562610177413,-0.6850381635962752,-0.7451738899288478,0.42380436121686643,1.3766183128944103,-0.6595340212575639,1
BDI,1979,11.968497626878461,-0.8740019169387617,-4.152626321431205,1.1291890932830577,3.1846257223465737,0.27033343537024684,1.7643060899167722,0.2822588028602346,-0.726187285964863,0.9340696980955496,1.1735237295164516,-0.6877398887968639,-0.7343186150870367,0.42691398377698303,1.3329023757479208,-0.7905092903286964,1
BDI,1980,11.886717100473927,-0.8169758171041263,-3.6642055769980133,1.2820386959912093,2.9251620800916194,0.2256124366176756,2.1634463520961114,0.6177268186581265,-0.6081960874687314,1.4303650393618093,1.4260964193603018,-0.6110874294068402,-0.6965716617777418,0.5192940911186787,1.2935763893917067,-0.708183215567006,1
BDI,1981,11.749802748366085,-0.7478956624493512,-3.141137153752006,1.5241151546636196,2.670489241112749,0.16206419468341815,2.3947600065794905,1.0035923530468607,-0.7665890668214961,1.6860440206170713,1.4335431692493954,-0.7211253141904718,-0.454865115062134,0.5214851369694874,1.4114174210287005,-0.6286341544876889,1
BDI,1982,11.599022031632781,-0.7150552356829104,-2.775676440392295,1.6839616700119429,2.3976264761608013,0.1222347435259307,2.435161242531784,1.4009888476004368,-0.8710960190655487,1.6095002430109857,1.4193732335209965,-0.7914667630479343,-0.5147531579340009,0.5281000328150546,1.3973628187804792,-0.932070105477287,1
BDI,1983,11.47712353006722,-0.6874662027505342,-2.509425896621705,1.8193809994990213,1.9861961400407875,0.11120614295291754,2.363220600884813,1.8015055295321851,-0.9493049370736956,1.4860200800561716,1.383050978780135,-0.8577737672866733,-0.544940489505837,0.5693461735748191,1.3242546892788656,-1.2792010860049885,1
BDI,1984,11.468789057621155,-0.6772477243606163,-2.504661136143778,1.7945458988651741,1.7134097380715614,0.1428870121252884,1.9738323671324904,2.0669917558949797,-1.1776018539074111,0.8592912205128931,1.2000566734656584,-0.9308715235211604,-0.627303540517008,0.5844150695733789,1.1279420070643404,-1.463988235298958,1
BDI,1985,11.59599763746032,-0.6944194956716933,-2.700198489729231,1.5630057540687345,1.4292663701028951,0.17881830603420062,1.5984532157064302,2.21188001448636,-1.1394926830270504,0.4377443486815476,1.2405932655247165,-0.8382616174070757,-0.8619462465861825,0.6437105622212783,0.939878578024742,-1.6587939087503085,1
BDI,1986,11.851639631356718,-0.6999072709730393,-2.9894975227776874,1.2850452495133184,1.097114275451358,0.2377533179573755,1.1982248888237985,2.292558003185671,-1.118788697159801,0.10101341309343516,1.2126755843310064,-0.7778399352884248,-0.93040366434654,0.7027072597578498,0.8805838419345778,-1.8647488802753436,1
BDI,1987,12.17562277915837,-0.706059824626388,-3.341741597832291,0.9912418715187251,0.8229431858748283,0.30962858601612425,0.8412189997825178,2.237572722751554,-0.9415127434308728,-0.1320796361869451,1.3117092706944282,-0.6526608467897765,-1.0085608608655918,0.7945562652230108,0.8154872936237716,-1.945275697505662,1
BDI,1988,12.73802398348238,-0.7008849225144761,-4.036182530669356,1.0520929764629232,0.6962778776573674,0.3939902411220375,0.6210445849200006,1.993742466600847,-0.6756927527276527,-0.5304040645670864,1.375860684845181,-0.4058528759467239,-0.9543063284542427,0.9049821503180269,0.8608087124909213,-2.0200680296070246,1
BDI,1989,13.18549900906578,-0.6941343182667664,-4.4427871226125895,0.8502204107422077,0.5774939069752832,0.4579120760407839,0.37221312950363944,1.782564761178184,-0.41974757284810926,-0.7188903984787512,1.4579315275265532,-0.30376264748495924,-0.9559068903908742,0.9636377192048061,0.869851381883771,-2.1024388600096797,1
BDI,1990,13.642450720051922,-0.6712423840311802,-4.788449204216663,0.71480937620318,0.5009653779453334,0.51700280229953,0.1842414456533281,1.5724707662220911,-0.18274233719375063,-0.8495458051870634,1.5163614309104059,-0.22755130285190409,-0.9048231761331141,1.0125390058329313,0.8981008881920544,-2.131115906535315,1
BDI,1991,14.091711969994545,-0.6400327315466015,-5.102124367402168,0.6075303568454805,0.5544802555774712,0.5710954798069698,-0.013229785926143982,1.305917021922207,0.010522887614071035,-1.0718524059470294,1.5275886796557236,-0.15365846696934796,-0.8714421039905661,1.0364307113559397,0.8844037423024519,-2.147636936281393,1
BDI,1992,14.30688741825648,-0.6047387677103299,-4.9663446446858375,0.2190346470140489,0.599991429571081,0.6066057355734297,-0.17822369111458358,1.077209405980552,0.2437401485521858,-0.9570879674157241,1.6568268425780137,-0.18683376611118244,-0.9717046075367755,1.0516305066696783,0.8099012797202605,-2.1761231700008326,1
BDI,1993,15.208878264292649,-0.5858932346461548,-6.1391935486547995,0.4086047178510389,1.1818471516538926,0.6587497699365974,-0.8772595467943148,0.6303246160009235,-0.3901184398612595,-2.9569477967794278,0.6862412919340819,-0.1267314006056898,-0.909446089327976,0.8630492413027876,0.8235078787354276,-3.220738859654241,1
BDI,1994,15.73335893987964,-0.6207525309617457,-6.560606289852997,-0.3590999076270325,1.3401472294198398,0.8133841990920841,-1.1149391525700154,0.1579685040271046,0.4673583043935699,-3.066134114977121,1.298930130654833,0.4643044681490542,-1.8324628444263875,1.1066964787830675,0.03845989328232781,-3.438033357184506,1
BDI,1995,16.1395921451525,-0.5317397415147562,-6.355820898661999,-0.7579174211979486,1.6324438934548695,0.8443277020884806,-1.0837277694370016,-0.3636670034746444,0.7693278816636362,-2.4130317671648416,1.6147201665961404,0.3775886842471473,-1.3636859894453786,1.1472849597930657,0.23539752987193852,-2.1282276427409714,1
BDI,1996,16.46998581255894,-0.4830479455656611,-6.284210928437896,-1.2768164831628228,2.4233140036492244,0.8284100686291257,-1.444787866709161,-0.9407253537720967,0.6513692457638467,-2.6635570867741913,1.555075378229576,0.24165709129639074,-1.3157898856483012,0.9629574543924864,0.6397886891685522,-1.8465509535528806,1
BDI,1997,16.182946827925047,-0.4560788361234556,-5.15098448953899,-2.130407469804627,2.5141162928517606,0.7613754106932499,-1.2029062107920063,-0.958684824463912,1.1998779470002368,-1.33022270036338,1.9966228696802713,0.10599961553368117,-1.8434709300001157,1.0083295654237943,0.8679374568977395,-2.7773813134106975,1
BDI,1998,16.157326166160537,-0.32094106491927155,-4.518713987861507,-2.0800950228370607,3.1544646710334834,0.7963637496440819,-1.3885411745264524,-1.1674125159719981,0.5044970213600715,-1.8537031299957918,1.316585112327744,-0.3049706509918192,-1.4492912417425536,0.8883333821268093,0.9031289111890437,-2.5845369084515744,1
BDI,1999,16.116833829188277,-0.28684026195587237,-4.097676911816542,-2.49804917355202,4.115250668124101,0.787690367681571,-1.4667004505992658,-1.7501258493061032,0.6244790348620503,-2.0641640995406845,1.5706856636159165,-0.2151973208858544,-1.850634420549253,0.8629884346297049,0.6782525161573602,-2.0022736653413804,1
BDI,2000,16.064804425541386,-0.21770200211865395,-3.4151638323638007,-2.7142065247862375,4.66254087629554,0.7333249064933639,-1.025952340414218,-2.074679524423043,0.8625625999590589,-1.2855914546948246,1.8341615943348477,-0.2775851916965842,-1.8169357940301563,0.8446638024815691,1.0500720334004723,-1.7779310437222395,1
BDI,2001,15.85283752863357,-0.12270995287246725,-2.5648336757714207,-2.567347427505607,5.160940313271556,0.6657935962350686,-0.43010230576213515,-2.202468593607368,0.8620415885293818,-0.6037476037708762,1.8963407187281913,-0.40374356600695094,-1.6177854974005144,0.833836959161823,1.3631552394766195,-1.6136369717931904,1
BDI,2005,14.19592940162045,0.1972980144052014,1.1281313818466465,-1.1489506183945148,6.253881042707412,0.25285274149130604,2.328488842406425,-1.2407737667297525,0.0496917042664818,1.5293843994850593,1.670279106491473,-1.1512369028985479,-1.0099427149002247,0.7061225775625364,1.7845620742581965,-0.8158395795622867,1
BDI,2006,13.66615037291965,0.25252693124499065,1.9497466741803515,-0.6193927190498791,6.080757289792489,0.13314366853573073,2.9669137752826478,-0.594625456954496,-0.2461556074496236,1.9642218867282282,1.5404753308392334,-1.2756058095610243,-0.9233761297383599,0.6994680803105751,1.7647919329630726,-0.8925234771063201,1
BDI,2007,13.142698242682606,0.2962009567220253,2.638459580473369,-0.08647107706541095,5.717387260220146,0.03084443114402476,3.427860761020112,0.1781551270390093,-0.5937614900033489,2.219051400480872,1.3580025110160696,-1.3624657600296004,-0.8647983489413461,0.7103242987485971,1.662809425587058,-1.0200418321947982,1
BDI,2008,12.650525763473873,0.3230226709908801,3.180791667635065,0.41591310723847924,5.206187049534677,-0.047903513108365665,3.770029348491673,0.9734879548444112,-0.8038854242220277,2.437152763543504,1.3007323883938682,-1.3758705704768026,-0.8819147872184531,0.7579543454017741,1.5117881900551782,-1.0545427531729017,1
BDI,2009,12.151129402694453,0.33897688312870156,3.6830485878195334,0.8990613378474985,4.447018196624188,-0.12017061040319245,4.13399615587545,1.8278754373253954,-0.7784854215299637,2.9358448093806775,1.4691541209709047,-1.343469608394476,-0.9114220380461808,0.844416229526457,1.3657169203395711,-0.9313341386036808,1
BDI,2010,11.658527890477517,0.3539786276535559,4.093041008455989,1.3988372290630953,3.579209102199131,-0.2056831110923074,4.289057508380981,2.753629359655085,-0.9445912493137345,3.2099496548390745,1.4207145247995694,-1.4652742063587267,-0.7964502594199124,0.8416491641813029,1.3334358566556206,-0.9769330085948776,1
BEN,1963,3.2659968515188487,-3.0582985367286857,-11.378604925360847,3.260570117280449,1.8727614558173369,0.2914107285738861,1.3114534824265287,-0.21277378482148893,-0.8791940888129458,0.8846498428381561,0.08629183576494218,-0.47072012745777897,0.605257397227929,-0.599785209141966,0.5563513277775511,1.5200346900950057,0
BEN,1964,3.729459463366989,-2.963830863837956,-11.069234578386363,3.03345047402385,1.8545374221199624,0.2999474538775239,1.4325675076278315,-0.05526552093195214,-0.9056181134416962,0.9657443425287399,0.0003462558389260973,-0.4813877672135468,0.6663923335232912,-0.6207450386559625,0.5697145806512518,1.5222558971254172,0
BEN,1965,4.170106263060864,-2.8720946376882575,-10.756599363597584,2.801451419675177,1.796557080114536,0.3061563563354792,1.536076708358496,0.1466660759118454,-0.9532584953709271,1.0478161158294328,-0.06889784209101771,-0.44357375665016174,0.7278215391890991,-0.6199073164443603,0.5600890782080773,1.4915505896587973,0
BEN,1966,4.591324896408182,-2.784649872643102,-10.450415987625572,2.573600852852388,1.716451265201902,0.31295345238607236,1.617964379406495,0.3773839735486475,-0.9981446906452056,1.092423559572061,-0.11650843905778258,-0.37883241403396595,0.770689036252766,-0.6003325354095788,0.527745254639668,1.4247541972387867,0
BEN,1967,4.988284252721625,-2.698941495611026,-10.142519170772259,2.3337863912223042,1.60563803073216,0.32573005091254514,1.6611230413014269,0.6347401058431605,-1.0349113037266746,1.106256908898262,-0.1430457965307556,-0.29953907148567943,0.7882813113685503,-0.5738801976282657,0.4765023852759406,1.3341109197346808,0
BEN,1968,5.359360906526715,-2.6147005474572254,-9.834246709214325,2.0886889080292153,1.4713164349974353,0.34248743301074436,1.6599030172422025,0.8996349359845366,-1.069216167937485,1.097463670691217,-0.14513911221720133,-0.19350851953646928,0.7978536219948426,-0.5329768309718175,0.4187501388088711,1.2371919443995847,0
BEN,1969,5.714514245758951,-2.5354156314056135,-9.536462673397255,1.8464519394056191,1.3189127474677504,0.3617973974383717,1.6324411581870628,1.1599715841067,-1.0709626475193095,1.0582427955439293,-0.13497757823927323,-0.10370280615374095,0.7870546357352501,-0.48817944833601706,0.3715236610014078,1.1359683820355668,0
BEN,1970,6.045353351158981,-2.4571721508146736,-9.222471783384204,1.5745689563997964,1.1753385647652594,0.3879979341279733,1.584054150735532,1.4053365735091665,-1.0409447225917987,0.9885979784274641,-0.10457901801940042,-0.04882936829662312,0.7871796243354734,-0.43950887964808133,0.34092117473076894,1.0110205958381555,0
BEN,1971,6.367896338822178,-2.3803501425947444,-8.925203094748454,1.3094031392490577,1.0311239702543322,0.4171160538526042,1.505943609769999,1.6223951452034608,-0.9955022202010574,0.8990833735912732,-0.05560243047676486,0.010362261559903822,0.8039204969689756,-0.38254216371224936,0.3216124000528006,0.9068692286840285,0
BEN,1972,6.673672709698126,-2.3055079949273294,-8.6233201476215,1.0208621769511315,0.8967230265494582,0.45263240842939634,1.3916809202699798,1.7949984861412185,-0.9254920151818775,0.7985856307950098,0.013642210739809498,0.05041939951978849,0.8262866502473188,-0.3227782810330833,0.32053480782092136,0.8213480496948158,0
BEN,1973,6.958442365913044,-2.232639966282059,-8.311437259643817,0.7133496687973228,0.7808380328057414,0.4918769429758666,1.2508636391151369,1.916162669358523,-0.8345863402068711,0.6931500799359266,0.09898087118152346,0.07601529102287698,0.8534150692677023,-0.25762166757029026,0.33993022640367887,0.7456510991203692,0
BEN,1974,7.232013848400149,-2.164301171892835,-8.020115599828836,0.4165168523365239,0.6546344427258588,0.5311922613383567,1.0656149779883402,1.9758255417046804,-0.7273259007034231,0.603787401289851,0.18187676881391174,0.11151514625075153,0.8728999732100734,-0.20150615730208019,0.3899657989972119,0.7228439482899881,0
BEN,1975,7.484121878477349,-2.099888878560071,-7.712733288593088,0.10414684401410775,0.5568272679723577,0.5707492750850589,0.8760264008717477,1.9768070732818288,-0.5908097147363458,0.5215838716550075,0.2616234662513391,0.1110755525674013,0.8962349044721499,-0.14856240019677336,0.46786507727558174,0.702630938127804,0
BEN,1976,7.715743427890959,-2.033361925865533,-7.395073315964912,-0.19964433498046616,0.49296468181202663,0.6119353688534218,0.6894984459031708,1.9242300291251828,-0.45162746307350976,0.45934693407148314,0.340371409307091,0.11270535292740631,0.9498752742107957,-0.10000674801408804,0.5568216679079462,0.7039136210541052,0
BEN,1977,7.930855015475697,-1.9660496840448003,-7.061241638793026,-0.49203963952893875,0.4726811847519867,0.6519947601043289,0.5323989868769213,1.8247698313985954,-0.30889982859920684,0.42544475075478755,0.402234198584515,0.09988362495051174,1.0292393934092319,-0.06108876666957986,0.6503430054279009,0.7129142458379882,0
BEN,1978,8.12251725090808,-1.8958128780917045,-6.706141351790084,-0.7663703303543719,0.49383611208175554,0.690696383266017,0.3998744024722929,1.6928512541607297,-0.18340454866979514,0.41822023820999704,0.4534922026658928,0.1092221154257574,1.1296194606095804,-0.022817619742611615,0.7340790864282613,0.7134180806667292,0
BEN,1979,8.308006763138788,-1.8255754838190574,-6.3527773252139665,-1.005270194496486,0.5462408606615697,0.7228671434514808,0.3179337191890645,1.5384165784039219,-0.06888661059253968,0.4129269735560398,0.46871817297936064,0.12718039401909198,1.235138148680221,0.007861773315925656,0.7901221063830367,0.6885363873563599,0
BEN,1980,8.48942785852724,-1.7558865960594252,-6.008105134648099,-1.2081004194607896,0.6357161731627488,0.7441542267502661,0.278623582859628,1.3685807881919523,0.02640990701923989,0.3684669731880301,0.4438341403933355,0.1872893692525553,1.3118420258576557,0.04241465515502752,0.7816544901642973,0.5881490428844525,0
BEN,1981,8.6794613762753,-1.6846437103340581,-5.680179529129854,-1.373160981613479,0.7294825451517238,0.7588289724516122,0.2840881852470287,1.200658997697169,0.0946086754895333,0.34341958120578314,0.41189840029149727,0.26898141140671006,1.3892184935144927,0.07810326509888452,0.7307705440927372,0.47873027227865317,0
BEN,1982,8.873087286977626,-1.6141287226681242,-5.357587158805812,-1.5080231821429717,0.8234782780503536,0.7626972857192925,0.33780176050084293,1.0572297450185948,0.14427650962743557,0.3390910748525922,0.3687737570799155,0.3478868895903289,1.4514276301306808,0.11009515971459663,0.6528171097490305,0.3767062116416474,0
